index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh
1332,Cansa Dhiya,12.9307367,77.7112236,appartments,JCR_Layout,10.829637012873924,1.32073782067089,10,10,629
1333,Sri Vinayaka nilaya apartment,12.9336091,77.706964,appartments,JCR_Layout,10.902907029654873,1.139257447684381,8,9,527
1334,Mohammeds Nest Apartments,12.9321911,77.7047884,appartments,JCR_Layout,10.65952198938091,0.8695152053161915,5,5,314
1335,Rajathaadri Apartment,12.9378319,77.7022232,appartments,JCR_Layout,11.123051975701893,1.3541315657854194,6,7,392
1336,Sri krishna Niliyam,12.9340028,77.7049909,appartments,JCR_Layout,10.851638782877293,1.0509199547255839,5,5,295
1337,Oasis Royale,12.9348688,77.7097716,appartments,JCR_Layout,11.16316318522198,1.4503270670571506,9,9,555
1338,"Govindaraju building, near belandur railway station",12.9347472,77.7068071,appartments,JCR_Layout,11.009772969284166,1.2280237020790932,7,8,479
1339,Manjunatha Swami Nilaya Apartment,12.934805,77.7024733,appartments,JCR_Layout,10.822947323806767,1.0302360238728447,5,6,330
1340,M3 Nivas,12.9327631,77.7091737,appartments,JCR_Layout,10.925066721472898,1.2474688342598428,9,10,594
1341,MTR Residency,12.9351998,77.705826,appartments,JCR_Layout,11.010363909851177,1.2115161027711243,7,7,435
1342,Vijaykumar G K,12.9360554,77.7050332,appartments,JCR_Layout,11.061450378822055,1.2555440931603885,7,8,453
1343,BK Mansion,12.930838,77.704212,appartments,JCR_Layout,10.496755679089281,0.7117031058917552,4,4,250
1344,SREE URBAN ORCHIDS,12.9308161,77.7092702,appartments,JCR_Layout,10.737567890012318,1.1356490946462339,10,10,617
1345,Sri Sai Residency Panathur,12.9341201,77.7053342,appartments,JCR_Layout,10.879020567914337,1.0811692597772242,5,5,311
1346,Sree Nilayam,12.9338486,77.7086789,appartments,JCR_Layout,11.008640586601569,1.2863390327043267,8,9,540
1347,Kamala Nilayam,12.9349233,77.7093401,appartments,JCR_Layout,11.147569458243641,1.4213023405510596,8,9,541
1348,SSVR IRIS,12.9346169,77.7054922,appartments,JCR_Layout,10.936359955293481,1.1373152598878553,5,5,327
1349,Arani Serenity Homes,12.9333795,77.7092053,appartments,JCR_Layout,10.987698382626938,1.2935741036732116,9,10,573
1350,Cable House,12.93542,77.7039529,appartments,JCR_Layout,10.949393869608851,1.14449436992979,5,5,300
1351,"Site 23, 2nd Main, 2nd Cross, JCR Layout",12.931029,77.704572,appartments,JCR_Layout,10.532514518417235,0.7528010706272745,4,4,249
1352,Sri Nilayam %2329,12.9348691,77.7022544,appartments,JCR_Layout,10.820230589837399,1.031584912396649,5,6,336
1353,EKADANTA NILAYA,12.9354955,77.7043894,appartments,JCR_Layout,10.976179513426883,1.170177326764247,7,8,460
1354,MGM Homes,12.9345494,77.7094446,appartments,JCR_Layout,11.115492542456375,1.4001659934563373,9,9,556
1355,MRK Residency,12.9350687,77.7060561,appartments,JCR_Layout,11.007595611206442,1.212032052803681,7,7,440
1356,Kaveri Nilaya,12.9359461,77.703918,appartments,JCR_Layout,11.001464865892506,1.1979049443933492,5,5,323
1358,Krishnappa Building,12.9358138,77.7041728,appartments,JCR_Layout,10.999070433847091,1.1939588911264185,5,5,328
1359,Sughosha Apartments,12.9368044,77.7011321,appartments,JCR_Layout,10.972701564287025,1.2255379405882116,7,8,469
1360,Maangalya Suryodaya Apartments,12.9554828,77.7107703,appartments,JCR_Layout,13.290857189125875,3.4935310030862694,17,21,1258
1361,Home,12.9532516,77.7086787,appartments,JCR_Layout,12.974871347756169,3.1872458185624923,20,24,1427
1362,RSS Homes,12.9349073,77.7018219,appartments,JCR_Layout,10.80595503912893,1.0263098260901178,6,6,349
1363,Samrudhi Winter Green,12.9385528,77.7125734,appartments,JCR_Layout,11.666041486833707,1.9549801012962438,9,10,593
1364,Oakwood Residency,12.9402622,77.7048457,appartments,JCR_Layout,11.481979063908161,1.6846671695256301,10,10,609
1365,Matrushree Village Homes,12.9485995,77.6854349,appartments,JCR_Layout,11.737645182658703,2.991231433072925,18,18,1086
1366,Anandam %2336,12.9346286,77.7050514,appartments,JCR_Layout,10.917664226795019,1.114791262519427,5,5,315
1367,Myhome,12.9372825,77.7127141,appartments,JCR_Layout,11.547690668555884,1.8664156625079662,9,10,604
1368,Apartment Number 6,12.9497134,77.7086947,appartments,JCR_Layout,12.612335231680296,2.8137149515315643,19,22,1315
1370,Isha Casablanca,12.9399758,77.704087,appartments,JCR_Layout,11.420626398221659,1.6308116026936696,11,11,646
1371,Ravindra Paradise,12.9346507,77.7042185,appartments,JCR_Layout,10.88282295739055,1.076744517070944,5,5,310
1372,Satwi's Thavil,12.938503,77.7118926,appartments,JCR_Layout,11.627526116841109,1.9007122979487079,9,10,597
1373,SJR Watermark,12.913821,77.6708135,appartments,JCR_Layout,7.666347637154255,3.446082973383929,17,19,1152
1374,Chetan apartment,12.9452581,77.7127925,appartments,JCR_Layout,12.34400421287462,2.559808846893208,22,25,1492
1375,Samrudhhi apartment,12.9447245,77.7083343,appartments,JCR_Layout,12.087623650963117,2.281850094086712,20,22,1345
1376,Shruthi Apartment,12.9490891,77.711463,appartments,JCR_Layout,12.669024358601988,2.863591602101409,20,23,1390
1378,Grand Bay Apartments,12.9493202,77.7004617,appartments,JCR_Layout,12.250631526246492,2.6126355087901785,15,18,1057
1380,Aditi %26 Aditya Residency,12.9440407,77.7112371,appartments,JCR_Layout,12.149208880286839,2.356193191387475,21,24,1455
1381,%E0%A4%AF%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%BE %E0%A4%AA%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%9F%E0%A5%80,12.9462552,77.7020919,appartments,JCR_Layout,11.99003803721476,2.281528928396535,18,20,1206
1382,Radiant Blossom,12.9468778,77.7140683,appartments,JCR_Layout,12.566370815211359,2.7860385500855296,19,20,1221
1383,Classic Hallmark,12.9343953,77.7021692,appartments,JCR_Layout,10.76812384386852,0.9781736281132117,6,6,363
1385,"2nd Building, J P Layout",12.9448,77.6799887,appartments,JCR_Layout,11.214342139033613,3.0354969922682424,14,15,873
1387,Disha Park West,12.9378592,77.7124733,appartments,JCR_Layout,11.592530042200465,1.8922138148609127,9,10,578
1388,Sri Sai Nilaya,12.9447749,77.7129813,appartments,JCR_Layout,12.304568150325657,2.5258489751808737,21,24,1449
1389,New Home,12.949667,77.7004882,appartments,JCR_Layout,12.288000291302508,2.651235136606468,15,18,1061
1390,Sobha Sentosa,12.9354375,77.7244375,appartments,JCR_Layout,12.017154799808154,2.843146693028247,14,15,912
1391,Sapthagiri Nilaya,12.9452134,77.7126369,appartments,JCR_Layout,12.33220907896246,2.5465977169381167,21,24,1431
1392,YKRR RESIDENCY,12.9463312,77.7105461,appartments,JCR_Layout,12.348706146271777,2.5442980159661697,19,22,1333
1396,Shri sai nilaya babu reddy,12.9441965,77.711339,appartments,JCR_Layout,12.16959129158529,2.376727736027485,21,24,1445
1397,Sri Laxmi Narasimha Swamy Nilaya,12.9336966,77.7096999,appartments,JCR_Layout,11.043447592187942,1.3572584414731896,9,10,587
1399,DEVANAKONDA RESIDENCY,12.9439439,77.7081884,appartments,JCR_Layout,12.001845360472547,2.1958385608539652,20,23,1392
1400,A block,12.9571099,77.7057722,appartments,JCR_Layout,13.260338827622332,3.5319449392118223,18,22,1322
1401,JCR Layout,12.9325534,77.7047865,appartments,JCR_Layout,10.695978608371165,0.9024926790053607,5,5,302
1407,uniidus projects,12.9443465,77.7111424,appartments,JCR_Layout,12.17558473034931,2.3803211407049734,21,24,1424
1409,Shriram Chirping Woods,12.9088421,77.669287,appartments,JCR_Layout,7.099109424571728,3.8391336038282136,19,21,1259
1410,SSVR Laurel,12.9401171,77.7336308,appartments,JCR_Layout,13.0119319420962,3.9634326919687104,15,16,975
1411,Ananya Residency,12.9435675,77.707023,appartments,JCR_Layout,11.91281415389421,2.109525928308835,21,24,1414
1414,Bren Imperia,12.9070914,77.671279,appartments,JCR_Layout,6.928798022545457,3.757068884984248,21,23,1392
1415,Sita Rama Anjaneya Swami Nilaya,12.9348171,77.7023508,appartments,JCR_Layout,10.818987216024922,1.028347924420439,5,6,333
1421,Friends Paradise,12.9345835,77.7050757,appartments,JCR_Layout,10.914191894738488,1.1116590830128736,5,5,314
1428,Purple Links apartment,12.9121877,77.6691499,appartments,JCR_Layout,7.4683878610951,3.6839632141806073,17,19,1154
1431,"Kalabhairaveshwara Krupa building,",12.9350747,77.702432,appartments,JCR_Layout,10.848791934030677,1.058257988086019,5,6,332
1450,SKYCOURT,12.9418941,77.7023022,appartments,kadubeesanahalli,11.545436731112567,1.8021213875032456,9,9,558
1451,Royal Orchid apartments,12.9359468,77.7002966,appartments,kadubeesanahalli,10.85053156766647,1.1254774912408934,6,6,387
1452,Aruls Apartment,12.9357151,77.7012556,appartments,kadubeesanahalli,10.865493887772558,1.106344398881733,7,8,454
1453,KSN Appartments,12.9346688,77.7012385,appartments,kadubeesanahalli,10.757183847838661,0.9905705082781887,6,6,380
1454,Hima Ram Residency,12.9409639,77.701866,appartments,kadubeesanahalli,11.43188051943417,1.6937211014449625,10,10,600
1455,Anugraha,12.9389016,77.6996149,appartments,kadubeesanahalli,11.130194415984429,1.454946085014766,7,7,438
1456,Tirumala residency,12.9394959,77.6992044,appartments,kadubeesanahalli,11.176478879978314,1.5232558281275952,7,7,434
1457,SV Brindavanam,12.9378775,77.7041912,appartments,kadubeesanahalli,11.210296679856048,1.4105405838245866,8,9,541
1458,SLS Commercial Complex,12.941755,77.697096,appartments,kadubeesanahalli,11.336484133398779,1.8013754148485464,10,10,582
1459,Manoharam Apartment,12.9417707,77.7027496,appartments,kadubeesanahalli,11.550519024184123,1.7955525698510535,9,9,565
1460,Green meadows,12.9412724,77.7021448,appartments,kadubeesanahalli,11.474863649555651,1.7313720101229886,9,10,581
1461,Byraveshwara Apartment,12.9386243,77.69925,appartments,kadubeesanahalli,11.087404486634878,1.4262235660338771,6,7,405
1462,Subhodaya Luxuria,12.9375728,77.7044969,appartments,kadubeesanahalli,11.192350214521092,1.3893352419916944,6,7,391
1463,SGR residency,12.9395448,77.6992823,appartments,kadubeesanahalli,11.184515822244698,1.5281525511558818,7,7,428
1464,Sriven@205 Apartment,12.9415664,77.703225,appartments,kadubeesanahalli,11.548612666542082,1.782109426047525,9,10,573
1465,"SLV Residency, Panathur Main Road, Kadubeesanahalli",12.9389373,77.6987739,appartments,kadubeesanahalli,11.102034641134004,1.4652141177586695,7,7,417
1466,Asha Tranquil Apartments,12.9408582,77.7016518,appartments,kadubeesanahalli,11.41247011982167,1.6795988729467466,10,10,623
1467,10 Bhk Independent House,12.93638,77.695862,appartments,kadubeesanahalli,10.727850504205056,1.2612506701857207,5,6,345
1468,MVR Fresh Winds,12.9394249,77.698546,appartments,kadubeesanahalli,11.144432976255464,1.5217530953570895,7,8,464
1469,Vrushka,12.9410469,77.701953,appartments,kadubeesanahalli,11.44391816509414,1.7039624760954895,10,10,597
1470,%2310 Antony Nivas,12.9406449,77.695162,appartments,kadubeesanahalli,11.153107979334365,1.7333679006579383,8,8,495
1471,Kreeti Nilay Apartment,12.9390151,77.6993532,appartments,kadubeesanahalli,11.132020177481634,1.468903814866851,7,7,425
1472,House,12.9377862,77.7045686,appartments,kadubeesanahalli,11.217209790016204,1.4142920250554916,6,7,400
1473,Reddy apartments,12.941468,77.7022356,appartments,kadubeesanahalli,11.498706730570763,1.7542044255618887,9,10,572
1474,Prakasha Pride,12.9427666,77.6982559,appartments,kadubeesanahalli,11.483829958507375,1.8945401738202883,8,9,536
1475,Jai Nivas,12.938814,77.699809,appartments,kadubeesanahalli,11.128540736706938,1.4445575190340911,7,7,446
1476,Subham %2312%2F1,12.9409686,77.7020836,appartments,kadubeesanahalli,11.441005518046172,1.6970253766128178,10,10,592
1477,SVR Residency,12.9395326,77.6989457,appartments,kadubeesanahalli,11.17058313072469,1.529419404865408,7,7,446
1478,A Block,12.9418983,77.70124,appartments,kadubeesanahalli,11.504247017340747,1.7911703510900712,10,10,583
1479,C Block,12.9413305,77.7008956,appartments,kadubeesanahalli,11.431949948349535,1.7259791258948907,11,11,671
1480,Sri Emerald Park,12.9487115,77.6960848,appartments,kadubeesanahalli,12.03838165813637,2.5821316740476523,11,12,745
1481,Slytherin House,12.9388247,77.699295,appartments,kadubeesanahalli,11.109981636815942,1.4481464038585246,6,7,411
1482,Imperial paradise apartment,12.9391961,77.6991648,appartments,kadubeesanahalli,11.1437352793663,1.4902872373755216,7,7,421
1483,Prestige green gables - Residential,12.9403921,77.6978726,appartments,kadubeesanahalli,11.220967887603205,1.63794869361786,7,7,441
1484,Sri Nilayam,12.9359605,77.701016,appartments,kadubeesanahalli,10.880980500294244,1.1309612873807382,7,7,408
1485,DivyaSree 77 Place,12.9485997,77.6931652,appartments,kadubeesanahalli,11.936914479290602,2.6422751673611473,18,21,1278
1486,Harinivas Block II,12.9389876,77.6999437,appartments,kadubeesanahalli,11.151773833004388,1.4635845369104008,7,7,449
1487,Prime Lavender,12.9376226,77.7019308,appartments,kadubeesanahalli,11.089522585853851,1.3261540161263816,6,6,386
1488,Sai Sunayna,12.941199,77.7016119,appartments,kadubeesanahalli,11.446205010101247,1.7169036933219042,10,10,623
1489,sln constructions,12.9387057,77.6990842,appartments,kadubeesanahalli,11.089586362116497,1.4365567688654277,6,7,406
1490,Sanjeev shine appartment,12.9392785,77.6992044,appartments,kadubeesanahalli,11.153819077073594,1.49913500559293,7,7,424
1491,Ideal carnation building,12.9381357,77.6949919,appartments,kadubeesanahalli,10.882303059139998,1.4775393685203022,7,8,475
1492,DivyaSree 77 East,12.9480643,77.6931796,appartments,kadubeesanahalli,11.880043777920248,2.584821054731394,20,23,1387
1493,SV Brindavanam Main Gate,12.9379346,77.703468,appartments,kadubeesanahalli,11.18540694203207,1.3941960493598813,6,7,423
1494,Anuraag Anmol,12.9408732,77.7046448,appartments,kadubeesanahalli,11.536042132358265,1.7432835081589886,10,11,636
1495,Sanjiv Shine Apartment,12.9392201,77.6991797,appartments,kadubeesanahalli,11.146799483917706,1.492837458094322,7,7,422
1496,Mana Charisma,12.9389951,77.69664,appartments,kadubeesanahalli,11.030203510087192,1.5122647005710008,6,7,396
1497,Sri Venkateshwara Nilya,12.9392928,77.6995554,appartments,kadubeesanahalli,11.168628126700177,1.4986675804699428,7,7,443
1498,Castle Heights First stone apartments,12.9347759,77.7087467,appartments,kadubeesanahalli,11.104249675857774,1.3648901055122384,8,9,526
1499,Ghosts%F0%9F%91%BB%F0%9F%91%BB House,12.9378342,77.6981479,appartments,kadubeesanahalli,10.963496506678954,1.3523164506230847,6,6,382
1500,"TrustedStay Service Apartment in Kadubeesanahalli, Bangalore",12.9389507,77.6992883,appartments,kadubeesanahalli,11.122847654999378,1.4621750148600854,7,7,415
1501,LN Residency,12.9386787,77.6985557,appartments,kadubeesanahalli,11.066879204170736,1.4392126004200947,6,7,395
1502,F-1302 Vsawani Reserve,12.9370359,77.6988088,appartments,kadubeesanahalli,10.905254850674684,1.2545916208724028,9,9,536
1503,The Pavilion by SJR PrimeCorp,12.9305851,77.6867056,appartments,kadubeesanahalli,9.819909780426864,1.547826646994369,6,7,418
1504,Nithya Apartment,12.9520902,77.7049983,appartments,kadubeesanahalli,12.708273336605108,2.9677232558992332,16,18,1103
1505,Anjan enclave,12.9478447,77.7021005,appartments,kadubeesanahalli,12.156051862662492,2.4576383143388503,16,18,1103
1506,Vyanktesh Sai Gents PG,12.9363706,77.6983447,appartments,kadubeesanahalli,10.818311790586652,1.1882582338145355,5,6,336
1507,Anand Reddy House %2386,12.9390808,77.6976303,appartments,kadubeesanahalli,11.07477997685433,1.4984469839924568,6,7,391
1508,Pranava's BSR Gitaaar,12.9416686,77.7011981,appartments,kadubeesanahalli,11.47876989033409,1.7653832897365649,10,10,592
1509,Hoodi AAR Residency,12.9479238,77.6809315,appartments,kadubeesanahalli,11.57370041524175,3.219464451665854,16,16,986
1510,Srivari Nilayam,12.9367833,77.7004674,appartments,kadubeesanahalli,10.94381939062604,1.21890031899048,6,7,437
1512,J M Residency,12.9406468,77.6950031,appartments,kadubeesanahalli,11.147992789054504,1.7389909733418394,8,8,494
1513,Building No.36,12.9457733,77.7043636,appartments,kadubeesanahalli,12.028719061688605,2.2650067713938125,18,20,1196
1514,Swetha Enclave,12.9346874,77.7001059,appartments,kadubeesanahalli,10.712810590265688,0.9852911652404694,7,7,441
1515,Finesse International Guest House,12.9348692,77.6985994,appartments,kadubeesanahalli,10.671997924152866,1.019043492837492,6,6,377
1516,Sri Balaji Nilaya (MRR),12.9392742,77.6996114,appartments,kadubeesanahalli,11.168827818733545,1.496362159867323,7,7,445
1517,Brindavan Apartment,12.947947,77.7046945,appartments,kadubeesanahalli,12.266676909842612,2.5090008167781037,16,19,1133
1518,Mia Rooms - Fully Furnished Houses,12.9492938,77.7042204,appartments,kadubeesanahalli,12.387710890984236,2.6468853220952355,16,19,1128
1519,AS Residency,12.9440829,77.6821978,appartments,kadubeesanahalli,11.176976131737124,2.810066486501627,16,17,1001
1520,Shree Nivas,12.94587,77.706724,appartments,kadubeesanahalli,12.135559645004097,2.340597267452148,18,21,1255
1521,Brindha Residency,12.9513198,77.7051057,appartments,kadubeesanahalli,12.632408149896584,2.885618720259882,15,18,1086
1522,Pranava BSR Gitaar,12.9412088,77.7010977,appartments,kadubeesanahalli,11.427135672461391,1.713667438335928,10,10,614
1523,Ambika Residency,12.9364787,77.7011568,appartments,kadubeesanahalli,10.940117630799302,1.189717473075192,7,7,424
1524,MB Residence,12.9403466,77.6913257,appartments,kadubeesanahalli,10.999673125191947,1.8752698941352266,8,9,552
1525,Aaspire Heights,12.949386,77.7019825,appartments,kadubeesanahalli,12.312650480434938,2.6274058374789955,15,17,1027
1526,Manikantan R,12.9460389,77.6801719,appartments,kadubeesanahalli,11.353501112697467,3.1190076329275453,14,15,888
1527,Govindam Meghana Homes,12.9556583,77.7097061,appartments,kadubeesanahalli,13.264715328180076,3.4757879131783795,18,21,1280
1528,Renchant,12.9424518,77.6984805,appartments,kadubeesanahalli,11.458860404949169,1.8572443122967746,8,8,499
1529,Royal hights,12.9485211,77.7159555,appartments,kadubeesanahalli,12.820603818609436,3.051338252710961,18,19,1117
1530,SUBHA TWIN FOUNTAIN,12.948226,77.6849603,appartments,kadubeesanahalli,11.686563132429043,2.9841737286538166,18,18,1082
1531,Park Nest Apartments,12.9509006,77.7071567,appartments,kadubeesanahalli,12.670563320702046,2.890320262416644,19,22,1334
1532,Ann residency,12.9133872,77.701935,appartments,kadubeesanahalli,8.654089867006409,1.3969983431262483,10,11,655
1533,Royal View,12.9414506,77.7023834,appartments,kadubeesanahalli,11.502792651244404,1.7544467971613142,9,10,571
1534,Garuda Blossom,12.9443967,77.7100088,appartments,kadubeesanahalli,12.128868078171774,2.3260974518924677,21,24,1428
1535,TRISHA RESIDENCY,12.951484,77.6950809,appartments,kadubeesanahalli,12.302406772493054,2.9049271620442005,12,14,820
1536,Asset Aura,12.9217,77.7222553,appartments,kadubeesanahalli,10.631883561827216,2.4417182701233324,17,17,1046
1537,Lakshmi residency,12.9467119,77.6825529,appartments,kadubeesanahalli,11.471424077236763,3.0034485532691777,16,16,979
1538,Durga coral,12.9384066,77.6956712,appartments,kadubeesanahalli,10.93427527866347,1.4798537256626354,7,8,458
1539,Vanshee Eldorado Apartment,12.9521457,77.6995145,appartments,kadubeesanahalli,12.515239417807805,2.927318463657186,11,13,765
1540,Bishnu Residency,12.9452173,77.7066814,appartments,kadubeesanahalli,12.06689187073563,2.270148449883665,19,22,1299
1541,%2324 Residency,12.9500441,77.7084949,appartments,kadubeesanahalli,12.637800106773108,2.84146876937528,19,22,1332
1542,Sai Jyoti Residency,12.9497536,77.7140662,appartments,kadubeesanahalli,12.854547535793683,3.0595115904606573,18,19,1158
1543,Shaashwatha Serviced Apartments,12.9563714,77.6976701,appartments,kadubeesanahalli,12.903194719345157,3.406863739475622,12,15,897
1544,SLVS PG FOR GENTS,12.9357152,77.700337,appartments,kadubeesanahalli,10.82822536170523,1.0998100695108473,6,7,406
1545,Sobha Iris Block 5,12.9334568,77.6856653,appartments,kadubeesanahalli,10.101129981439772,1.7822255967043708,9,10,588
1546,Prakruthi Urban Ville,12.9343138,77.709407,appartments,kadubeesanahalli,11.090264551250486,1.3791732116608553,9,9,565
1547,Avina residency,12.9522856,77.7088082,appartments,kadubeesanahalli,12.880895871926903,3.0888764746787567,20,25,1491
1548,Krishna kutira,12.9411423,77.7021214,appartments,kadubeesanahalli,11.460475432108831,1.716701233011026,10,10,586
1549,Krishvi Projects (Code Name: BMW),12.932315,77.696603,appartments,kadubeesanahalli,10.329807347601095,0.8163429285767042,4,4,268
1551,Sri Lakshmi Venkateshwara PG for Gents,12.9388863,77.6982873,appartments,kadubeesanahalli,11.078564369355885,1.465809732562173,7,7,422
1552,"SBI Panathur, Bangalore",12.9409658,77.6957115,appartments,kadubeesanahalli,11.20555795690187,1.750110268976576,7,8,488
1554,NCC Pool,12.9394367,77.6923141,appartments,kadubeesanahalli,10.932763350984377,1.734154725299284,9,9,562
1555,Sri Lightings,12.938686,77.696893,appartments,kadubeesanahalli,11.00676652025488,1.472242489884238,6,6,383
1556,Rich Machu Apartments - Jp morgan Marathahalli,12.9409695,77.701679,appartments,Kadubisanhalli,11.425070151763235,1.6922057161745836,10,10,619
1557,Thaswi Homes,12.9408073,77.7017815,appartments,Kadubisanhalli,11.41232547783802,1.6754124715943135,10,10,605
1558,Arjun Mahatej Apartment,12.9502107,77.6981104,appartments,Kadubisanhalli,12.263469095072772,2.720197151045238,10,12,727
1559,Pavanadri Enclave,12.9402448,77.6948793,appartments,Kadubisanhalli,11.101333244261664,1.7011294818816558,7,8,482
1560,Royal Enclave Apartment,12.9510903,77.69739,appartments,Kadubisanhalli,12.332976924215481,2.824827190810677,11,12,743
1561,Ananda Nilayam Apartment,12.9456304,77.7045013,appartments,Kadubisanhalli,12.019490762912325,2.2525424154174556,18,20,1199
1562,Tirumala Apartments,12.9515582,77.7048072,appartments,Kadubisanhalli,12.645619908611705,2.9058438183308413,16,18,1086
1563,Ferguson StayAbode,12.9494803,77.697924,appartments,Kadubisanhalli,12.179977098327337,2.6410004460820526,10,12,716
1564,Sobha Palladian,12.9537007,77.6899987,appartments,Kadubisanhalli,12.399373835363868,3.288088734239719,15,19,1129
1565,Epsilon Appartments,12.9483714,77.686721,appartments,Kadubisanhalli,11.742125163723184,2.8974540208923187,17,19,1112
1566,BALAJI RESIDENCY,12.9486481,77.6859475,appartments,Kadubisanhalli,11.754397496553107,2.966655824989221,17,18,1071
1567,Colosseo Ventures Apartment,12.9539518,77.6913134,appartments,Kadubisanhalli,12.460444840097969,3.270002395551031,16,19,1138
1568,Subiksha Courette,12.9520817,77.6978671,appartments,Kadubisanhalli,12.453648999454696,2.929704550451001,11,13,754
1569,Aishwarya Opulence Apartments,12.9536844,77.6998776,appartments,Kadubisanhalli,12.69005686232048,3.097779430045596,10,13,760
1570,Kaushika Enclave,12.9463406,77.7025813,appartments,Kadubisanhalli,12.01760902231694,2.296520443317627,17,20,1180
1571,Sri Sai Apartment,12.9490703,77.7074455,appartments,Kadubisanhalli,12.494074050206857,2.703546763154762,18,21,1240
1572,Mathrushree Residency,12.9539343,77.6947948,appartments,Kadubisanhalli,12.555758572028367,3.1784216121310784,13,14,866
1573,Therakhani Nilayam,12.9460404,77.7042717,appartments,Kadubisanhalli,12.052647410937023,2.2921258211551327,18,20,1205
1574,Vaskar Homes,12.9523828,77.6957679,appartments,Kadubisanhalli,12.419263611707121,2.9904798734511395,12,14,827
1575,shree vishnu paradise apartment,12.9520819,77.694593,appartments,Kadubisanhalli,12.351636334402851,2.9804363585144986,13,14,842
1576,Aishwarya Serenity Apartments,12.9563145,77.7053664,appartments,Kadubisanhalli,13.162135047669363,3.437334170852831,18,22,1329
1577,"E4, Rekha park Appartments",12.955397,77.6985275,appartments,Kadubisanhalli,12.82682482864812,3.2926605148134196,12,14,851
1578,RC Prime Apartment,12.9499943,77.6983744,appartments,Kadubisanhalli,12.249417330636385,2.694044812886421,11,12,736
1579,Sathyabushana Complex,12.9386652,77.6973607,appartments,Kadubisanhalli,11.02144658250381,1.4587416438853844,6,6,372
1580,Rohan Vasantha Apts,12.9582053,77.7067979,appartments,Kadubisanhalli,13.413285109460396,3.6722234601063777,18,22,1339
1581,Hobson StayAbode,12.9538486,77.6981795,appartments,Kadubisanhalli,12.651236046960333,3.123059934247422,12,14,821
1582,Ittina Akya,12.9540634,77.7000581,appartments,Kadubisanhalli,12.736201272416125,3.139813265220952,13,15,886
1583,Maheshwari's Apartment,12.9501313,77.695048,appartments,Kadubisanhalli,12.157064758202965,2.7580579785977366,14,16,963
1584,Lake Paradise Apartment,12.9597833,77.7088494,appartments,Kadubisanhalli,13.656454097286788,3.8923459514706504,18,23,1350
1585,JRM PEARL,12.9469019,77.7031781,appartments,Kadubisanhalli,12.098940552942006,2.366691522878536,17,19,1156
1586,Shararitu residential Apartments,12.9570946,77.7145268,appartments,Kadubisanhalli,13.617081791966136,3.811000311287988,18,23,1396
1587,Satko Palm Trees,12.9553099,77.7085648,appartments,Kadubisanhalli,13.182366200740672,3.4035418945457514,18,21,1287
1588,Guruswamy Apartments,12.9396219,77.6964038,appartments,Kadubisanhalli,11.0877787552506,1.586164340855716,7,7,430
1589,Blue Bells Apartment,12.9489334,77.7003549,appartments,Kadubisanhalli,12.206206978690414,2.5694921975629414,15,18,1073
1591,Samskruthi Apartment (Prabhu Clinic),12.955214,77.693509,appartments,Kadubisanhalli,12.656027453433321,3.3455270280466314,14,17,1027
1592,Viharika nivas apartments,12.9513193,77.6965095,appartments,Kadubisanhalli,12.329099570909003,2.861656268215352,11,13,771
1593,Garima Apartment,12.9294878,77.6715401,appartments,Kadubisanhalli,9.407567762384689,3.124797903968889,14,14,854
1594,Lisha Vistara Apartments,12.9271978,77.6708913,appartments,Kadubisanhalli,9.147535952194197,3.172159629040645,15,17,1024
1595,Pearl Residency Apartment and Row Houses,12.9557412,77.7077381,appartments,Kadubisanhalli,13.193942591155153,3.427102888049763,18,22,1318
1597,OYO 9946 CKB Apartment,12.9513785,77.7041685,appartments,Kadubisanhalli,12.60246423611276,2.8748149454330836,14,17,1014
1602,Krishna Dham Apartments,12.9586041,77.700868,appartments,Kadubisanhalli,13.24344323345447,3.6455921515520235,14,18,1065
1603,Ecolife Developers - EON,12.9375781,77.7305248,appartments,Kadubisanhalli,12.586407500922887,3.5440433890703487,15,16,983
1604,Vaswani Whispering Palms,12.9490668,77.6961333,appartments,Kadubisanhalli,12.077683538665495,2.620201727941613,10,12,719
1605,SLS Serenity,12.9415213,77.6969406,appartments,Kadubisanhalli,11.306454417305618,1.7790234920628254,10,10,588
1606,Benson StayAbode,12.9493461,77.6981495,appartments,Kadubisanhalli,12.173336071298348,2.6240306071786557,10,12,722
1608,Vaswani Presidio,12.9375907,77.6995196,appartments,Kadubisanhalli,10.99026577556029,1.3097769221774698,6,7,408
1610,Capital O 9418 Pride Homes,12.9389868,77.6990359,appartments,Kadubisanhalli,11.11705341681022,1.4681312359457444,7,7,421
1611,RISHI COMFORTS STUDIO ROOMS%2FPG FOR GENTS,12.9392353,77.7000412,appartments,Kadubisanhalli,11.18127397636955,1.4910216542118497,7,8,457
1612,Dhanunjaya Property Solutions,12.938715,77.698896,appartments,Kadubisanhalli,11.083443413980856,1.4393348583611065,6,7,406
1615,3Lfoundation,12.9124974,77.6792134,appartments,Kadubisanhalli,7.671822727714682,2.7081986126361417,15,17,1006
