index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh
3734,K and T Aiswaryam Apartments,12.8481184,77.6482053,Apartment,"Electronic City, Bengaluru",1.6701646962760726,0.7263682674871659,5,5,326
3735,Jai Ramapir Mobile Point,12.8330776,77.6673629,Apartment,"Electronic City, Bengaluru",1.4237506658560592,2.4800785939468653,13,15,922
3736,Srinivasam Apartments,12.842069,77.6460042,Apartment,"Electronic City, Bengaluru",1.911636734507396,0.04305296025633562,1,1,42
3737,Sujana Apartment I,12.8467041,77.646365,Apartment,"Electronic City, Bengaluru",1.8461900092599421,0.5400769442555171,5,6,335
3739,Srivanth Green View Apartment,12.8411741,77.664317,Apartment,"Electronic City, Bengaluru",0.46708545319932265,1.9515097425436478,9,10,593
3740,Haripriya Samruddi Apartments,12.8412591,77.6489561,Apartment,"Electronic City, Bengaluru",1.6206846870230922,0.29215108577496285,1,1,77
3744,SJR Equinox Apartment,12.8489724,77.6570602,Apartment,"Electronic City, Bengaluru",0.795086839634529,1.4074896041492064,8,10,572
3746,Moon Mist Apartments,12.8483294,77.6495805,Apartment,"Electronic City, Bengaluru",1.5291186865240691,0.8023348496554368,6,7,390
3747,Celebrity Classic Apartment,12.8470154,77.6457699,Apartment,"Electronic City, Bengaluru",1.9136837938217712,0.577874107592121,4,4,264
3748,Sree Sai Home Style Apartments,12.8495091,77.6483623,Apartment,"Electronic City, Bengaluru",1.6899757802588304,0.880001835508754,6,7,419
3749,Vasavi Pearl Apartment,12.8471284,77.6453379,Apartment,"Electronic City, Bengaluru",1.9615685422424036,0.5970060447070399,4,4,254
3750,Neeladri Castle Apartment,12.8390516,77.6503952,Apartment,"Electronic City, Bengaluru",1.5631837036593483,0.5393517350744291,2,3,182
3751,"Manifest White Orchid, Block-A, Celebrity Paradise Main Street",12.8478375,77.6547259,Apartment,"Electronic City, Bengaluru",0.9757377514231317,1.1279356983694278,8,9,541
3752,GLR NEELA,12.842079,77.645755,Apartment,"Electronic City, Bengaluru",1.9379859101117556,0.06742634121449212,1,1,26
3753,Balaji Serenity Apartment,12.8499677,77.6497693,Apartment,"Electronic City, Bengaluru",1.5604497459280842,0.9769268628350509,7,8,453
3754,Arka Residency,12.8532888,77.6576707,Apartment,"Electronic City, Bengaluru",1.0829870602881226,1.769257367949416,9,11,659
3755,Dayakamal Apartments,12.8493965,77.6527777,Apartment,"Electronic City, Bengaluru",1.2328814097338792,1.0923951272077241,8,9,565
3756,Alps South Brook Apartment,12.8394537,77.6462965,Apartment,"Electronic City, Bengaluru",1.9563955302260716,0.2661697622927115,2,2,96
3757,Om Sai Pearls(Apartment),12.8412951,77.6453845,Apartment,"Electronic City, Bengaluru",1.994943636160414,0.11945505782440931,1,1,54
3761,SK Daisy,12.8320322,77.6490269,Apartment,"Electronic City, Bengaluru",2.137535828926304,1.1298755553014554,4,5,271
3765,Srinivasa Nilaya Apartment,12.8464124,77.6491261,Apartment,"Electronic City, Bengaluru",1.545181870709983,0.5912658654679175,4,5,304
3766,"HAMSA RESIDENCY, Electronics City Phase 1.",12.8479255,77.6561651,Apartment,"Electronic City, Bengaluru",0.8312786684165829,1.2624432716307352,8,9,569
3767,Vasavi Rainbow,12.8498033,77.6454386,Apartment,"Electronic City, Bengaluru",2.004270125939001,0.8899381813158018,4,5,279
3770,Phoenix Meadows Apartment,12.8405344,77.6502507,Apartment,"Electronic City, Bengaluru",1.5123296773862962,0.449457566826984,2,2,131
3771,Prashant Residency,12.8477762,77.645249,Apartment,"Electronic City, Bengaluru",1.9800261116423818,0.6696052201147684,4,4,248
3772,Pragathi Royale- II,12.8491267,77.6453934,Apartment,"Electronic City, Bengaluru",1.9914409039236887,0.8157843341882072,4,5,302
3773,Murari Classic,12.8319782,77.666068,Apartment,"Electronic City, Bengaluru",1.506732506318308,2.404915925204459,13,15,914
3775,SRK Silicana,12.8492152,77.6509865,Apartment,"Electronic City, Bengaluru",1.4085030663165055,0.9623440021138793,6,7,429
3776,Sri Balaji Residency,12.8461528,77.6424605,Apartment,"Electronic City, Bengaluru",2.2646821210416,0.6365285243643262,4,5,279
3777,Nenapu Apartments,12.8497392,77.6527039,Apartment,"Electronic City, Bengaluru",1.2549286944796287,1.116975152078991,8,9,556
3778,Aristo Marvel - Aakruti Properties And Constructions,12.8384012,77.6470954,Apartment,"Electronic City, Bengaluru",1.9183342406617154,0.39206724927369213,2,2,145
3779,Sumukha Apartment,12.8410909,77.6461161,Apartment,"Electronic City, Bengaluru",1.9230247487302168,0.0872269178992805,1,1,42
3780,Balaji Residency Apartment,12.8473684,77.6462941,Apartment,"Electronic City, Bengaluru",1.8616850290590072,0.6139424082524865,4,5,277
3781,venkatgiri apartment,12.83954,77.6458804,Apartment,"Electronic City, Bengaluru",1.9959514246916483,0.26113263746723253,2,2,110
3783,Elite Abhyudaya 1,12.8462236,77.6549188,Apartment,"Electronic City, Bengaluru",0.9181233137238661,1.050660776800681,9,10,612
3784,NEST Apartment,12.8411389,77.6471176,Apartment,"Electronic City, Bengaluru",1.816489534307101,0.11618743221490424,1,1,51
3785,Srikara ABODE,12.8464403,77.6525866,Apartment,"Electronic City, Bengaluru",1.1720607760315958,0.8491019873877171,7,8,459
3786,KMB CLASSIC,12.8469486,77.6503393,Apartment,"Electronic City, Bengaluru",1.4207772743325673,0.7146537185488385,6,7,390
3787,Vruddhi Mabella,12.8405841,77.6460336,Apartment,"Electronic City, Bengaluru",1.9460106345753423,0.1440723592629386,1,1,62
3788,Ajmera Infinity G Block,12.8435428,77.6474354,Apartment,"Electronic City, Bengaluru",1.7337730425544604,0.22342268870597964,2,2,112
3789,Falcon Apartment,12.8383273,77.6488824,Apartment,"Electronic City, Bengaluru",1.74590164574155,0.4793547202268016,3,4,222
3791,Maruthi Gold,12.8456391,77.6526181,Apartment,"Electronic City, Bengaluru",1.1620667432238894,0.8015958281949775,7,8,486
3792,Ganga Vertica,12.84157,77.6481756,Apartment,"Electronic City, Bengaluru",1.693490267706852,0.20248095815382933,1,1,72
3793,Passion Elite-1,12.8506842,77.6534134,Apartment,"Electronic City, Bengaluru",1.2325513742206529,1.2471254449466724,8,9,540
3795,VSR Sunshine Apartment,12.8484615,77.6517506,Apartment,"Electronic City, Bengaluru",1.3047630328407895,0.941440327520319,7,8,456
3796,R S Happy Homes Apartment,12.8319947,77.6668787,Apartment,"Electronic City, Bengaluru",1.5247060063338198,2.482638437112089,14,16,942
3797,Shri Ram apartment,12.8328023,77.6471519,Apartment,"Electronic City, Bengaluru",2.2352147815971897,1.0096908648889629,3,4,258
3798,Shree Palace,12.8323503,77.6660214,Apartment,"Electronic City, Bengaluru",1.4651758131498671,2.381788925366548,13,15,912
3800,Abhyudaya apts 2,12.8460086,77.6550716,Apartment,"Electronic City, Bengaluru",0.8991542494455163,1.054664612455217,9,10,618
3801,Grexter Polaris,12.8387213,77.650401,Apartment,"Electronic City, Bengaluru",1.5791978126562114,0.5618169789222235,3,3,192
3802,Concorde Silicon Valley,12.8391069,77.6520589,Apartment,"Electronic City, Bengaluru",1.4006254986462765,0.6918428059869133,3,4,240
3803,Green View Residency,12.8472846,77.6432413,Apartment,"Electronic City, Bengaluru",2.189437009027194,0.6911304359878473,3,4,214
3804,Breeze County,12.8460795,77.6525167,Apartment,"Electronic City, Bengaluru",1.17581635896101,0.8193783256628421,7,8,471
3805,Celebrity Diamond Apartment,12.8457421,77.6528585,Apartment,"Electronic City, Bengaluru",1.1365007236436278,0.8297952484404646,7,8,482
3806,Sri vasane Sreenivasa Apartment,12.8456329,77.652829,Apartment,"Electronic City, Bengaluru",1.1391926252089846,0.8207758328187591,7,8,486
3807,Nakoda Apartments,12.8390445,77.6464846,Apartment,"Electronic City, Bengaluru",1.95280372679125,0.3120985879239195,2,2,114
3808,Sri Sai Brundavanam apartment,12.8487925,77.6505957,Apartment,"Electronic City, Bengaluru",1.4352586776852805,0.9001752035137589,6,7,391
3811,Happy Homes 2,12.8348897,77.6498567,Apartment,"Electronic City, Bengaluru",1.8612254287472514,0.8629794400080505,5,6,345
3813,The Coach Villaments,12.8406738,77.6493038,Apartment,"Electronic City, Bengaluru",1.6039790363986917,0.34783312329434024,2,2,117
3814,ATS NEST Apartment.,12.846391,77.6510066,Apartment,"Electronic City, Bengaluru",1.3418930347921505,0.7157940476105521,6,7,410
3815,Unitech Uniworld Resorts,12.8406761,77.668377,Apartment,"Electronic City, Bengaluru",0.7480071029605362,2.393781489952545,12,14,817
3816,ANR ManjuShri Residency,12.8479551,77.6543304,Apartment,"Electronic City, Bengaluru",1.0205640252863604,1.1016398202184123,8,9,530
3818,Qaiser Residency,12.8384613,77.6432041,Apartment,"Electronic City, Bengaluru",2.309300363401319,0.5065325141834384,3,4,211
3819,Sreevaru Srivasine,12.8454254,77.6528875,Apartment,"Electronic City, Bengaluru",1.1322522411449338,0.8147136002880742,7,8,494
3821,Hamzafar apartments,12.838015,77.6465075,Apartment,"Electronic City, Bengaluru",1.9939434919596715,0.42655755256970496,2,2,141
3824,K and T's Sai Serenity,12.8496018,77.6495345,Apartment,"Electronic City, Bengaluru",1.571491631683277,0.929639352725998,6,7,434
3825,Sairam Palace,12.8428092,77.64542,Apartment,"Electronic City, Bengaluru",1.9607642969011472,0.1454962904964451,1,1,86
3827,Ajmera Infinity Apartments,12.8425178,77.6476291,Apartment,"Electronic City, Bengaluru",1.7293471898416328,0.15939076161647914,5,5,313
3828,Prime city Apartments,12.8489751,77.6496914,Apartment,"Electronic City, Bengaluru",1.5351276718011757,0.8723635820241045,6,7,411
3831,MJR Clique Hercules,12.8299964,77.6658536,Apartment,"Electronic City, Bengaluru",1.7194763678056253,2.493376711304149,10,11,672
3833,SAI NILAYAM,12.8446277,77.6446252,Apartment,"Electronic City, Bengaluru",2.029076365112734,0.3601922189275629,2,3,162
3837,Concorde Tech Turf,12.8320597,77.6554395,Apartment,"Electronic City, Bengaluru",1.6991941901401857,1.4696568839961404,7,8,503
3838,Sanvi Elite,12.8453427,77.6505581,Apartment,"Electronic City, Bengaluru",1.3846723944111876,0.6010134024844983,6,7,436
3839,Shrujana Nilaya,12.8462771,77.6551591,Apartment,"Electronic City, Bengaluru",0.8929855230701914,1.0765262399804527,9,10,610
3840,Balaji Brundhavanam,12.847469,77.6522501,Apartment,"Electronic City, Bengaluru",1.2259951241036313,0.8959557432868025,7,8,455
3841,"Sai Srinivasa Enclave, Block-A",12.8503289,77.6465365,Apartment,"Electronic City, Bengaluru",1.9057688711036957,0.943389749694073,5,5,314
3843,Jmr residency doddathogur electronic city,12.8499759,77.6485998,Apartment,"Electronic City, Bengaluru",1.6807212680058377,0.9367773687545153,7,8,479
3844,SAMK Whitestone Ashraya,12.8322893,77.6657192,Apartment,"Electronic City, Bengaluru",1.4656803488118124,2.3555195860114106,13,15,907
3845,Alps Northbrook,12.8424055,77.6453754,Apartment,"Electronic City, Bengaluru",1.972286595830197,0.12065550747434566,1,1,78
3847,Vijay Krishna Mansion,12.8459356,77.6507647,Apartment,"Electronic City, Bengaluru",1.3642958986203475,0.6617021027455476,6,7,416
3849,Electronic city site,12.8371517,77.6437083,Apartment,"Electronic City, Bengaluru",2.310588089424992,0.594453076991731,2,3,175
3850,Mahaadeva constructions,12.8334276,77.6561398,Apartment,"Electronic City, Bengaluru",1.5295876788537845,1.4169266210686489,6,8,454
3851,3,12.8498316,77.6544841,Apartment,"Electronic City, Bengaluru",1.0852495879616153,1.2528980462938666,9,10,606
3852,Home,12.8464484,77.6547533,Apartment,"Electronic City, Bengaluru",0.9391266819410411,1.0467797598484714,9,10,603
3853,Subha Omkara,12.8321217,77.666002,Apartment,"Electronic City, Bengaluru",1.4896841012652282,2.3912922150139995,13,15,913
3855,Anoop Building,12.8376576,77.6468438,Apartment,"Electronic City, Bengaluru",1.9773193016081279,0.4691851981332314,3,3,159
3856,"No.14, Gowrishikara, Tech City Layout",12.8464053,77.6496887,Apartment,"Electronic City, Bengaluru",1.4843390657838524,0.6240965904307998,4,5,298
3858,"Godrej E-City, Bangalore",12.8517386,77.6527574,Apartment,"Electronic City, Bengaluru",1.3536055208732158,1.3020398177171124,8,9,541
3859,E BLOCK,12.8429066,77.6476183,Apartment,"Electronic City, Bengaluru",1.723397760535529,0.18273867936081958,2,2,98
3860,Banglore home,12.8404408,77.6475333,Apartment,"Electronic City, Bengaluru",1.7945664137435426,0.20367401203610513,1,2,92
3861,Innagai,12.8504074,77.65214,Apartment,"Electronic City, Bengaluru",1.341236135784782,1.1414043645087277,8,9,520
3862,K%26T Sai Swagruha,12.84654,77.6490179,Apartment,"Electronic City, Bengaluru",1.558100699540389,0.5976844598155168,4,5,300
3863,Tarun's Nest,12.8469333,77.652666,Apartment,"Electronic City, Bengaluru",1.1709414836736274,0.8897899578024319,7,8,454
3866,Sreenivasa building,12.8377813,77.6487613,Apartment,"Electronic City, Bengaluru",1.7851638187763916,0.5233524607064672,3,4,241
3868,Sharma Residency Electronic City Bangalore,12.8489445,77.6466452,Apartment,"Electronic City, Bengaluru",1.854581312328441,0.7899257145803472,6,7,393
3872,Vidhaan Residency,12.8428014,77.6456872,Apartment,"Electronic City, Bengaluru",1.9322051376280198,0.12692370962721003,1,1,77
3873,P Ananda Reddy building,12.8516737,77.6639808,Apartment,"Electronic City, Bengaluru",0.7163189694020429,2.2035677587822917,9,10,614
3877,TMT Building,12.8460667,77.6553587,Apartment,"Electronic City, Bengaluru",0.8688070968525395,1.085496989153729,9,10,615
3879,YAP Residence,12.8379706,77.6476242,Apartment,"Electronic City, Bengaluru",1.8859611816360495,0.45332969559264963,3,3,176
3880,"NV Recidency,%23325",12.8389033,77.6490685,Apartment,"Electronic City, Bengaluru",1.7002005554647366,0.44195123560735405,3,4,241
3881,"House no 40, site no 620, 5th cross, neeladri Nagar, electronic city phase 1",12.8372524,77.6486823,Apartment,"Electronic City, Bengaluru",1.8207844026285145,0.5710448821660924,4,4,258
3882,SMP House doddathogur,12.847539,77.6526909,Apartment,"Electronic City, Bengaluru",1.1808557396096278,0.9360329279785606,7,8,471
3883,Gowramma building,12.846977,77.6557463,Apartment,"Electronic City, Bengaluru",0.8439774864339898,1.1694270141356646,8,9,564
3884,Home Electronic City,12.8462987,77.6520142,Apartment,"Electronic City, Bengaluru",1.23217616886109,0.7904442567010592,7,7,446
3885,LAA Moonstone,12.8358052,77.6644558,Apartment,"Electronic City, Bengaluru",1.0587193065229048,2.076813930824082,11,12,739
3886,KGS HOMES,12.8503207,77.6554587,Apartment,"Electronic City, Bengaluru",1.0220026835821001,1.366475158163588,9,10,618
3889,VBM Maple,12.8498899,77.6457023,Apartment,"Electronic City, Bengaluru",1.9790980788947448,0.896891526912729,4,5,289
3890,Ittina Mahaveer Apartments,12.8410322,77.6484401,Apartment,"Electronic City, Bengaluru",1.6814288405685274,0.2460908320540873,1,1,82
3892,Sai Krishna Residency,12.848402,77.6521249,Apartment,"Electronic City, Bengaluru",1.2639265980998542,0.9622702585501176,7,8,466
3894,Lokesh Reddy Building,12.849542,77.655001,Apartment,"Electronic City, Bengaluru",1.020659428754254,1.2711536367185248,9,11,634
3898,Sri Venkateshwara Residency,12.8466851,77.6552184,Apartment,"Electronic City, Bengaluru",0.8935116632383424,1.1036345023012981,9,10,593
3899,Electronic City Bengaluru,12.8452145,77.6601695,Apartment,"Electronic City, Bengaluru",0.34269262010979873,1.5464285339022217,6,7,414
3901,Bellandur gate,12.8479996,77.6655628,Apartment,"Electronic City, Bengaluru",0.38882287120681225,2.1944679861657233,8,10,571
3903,MANYA Hi-Living,12.8499394,77.6535815,Apartment,"Electronic City, Bengaluru",1.177856364538182,1.1948832495226827,9,10,618
3904,"Godrej Nurture, Electronic City, Bangalore",12.8344182,77.6606818,Apartment,"Electronic City, Bengaluru",1.2395989382084724,1.761672235789779,13,15,875
3905,Royal Sai Homes - Serviced Apartment,12.8529704,77.6562283,Apartment,"Electronic City, Bengaluru",1.1520658888849662,1.637490297986901,10,12,711
3906,Shriram SUMMITT LANDOWNER UNITS,12.8408719,77.6643847,Apartment,"Electronic City, Bengaluru",0.5014766987741498,1.9604166965093472,9,10,589
3907,Sicindri Residency,12.8476917,77.6453664,Apartment,"Electronic City, Bengaluru",1.9661145031424807,0.6582172673367793,3,4,240
3908,sushil_home,12.8424871,77.6461849,Apartment,"Electronic City, Bengaluru",1.884217747824469,0.07286487544133848,1,1,59
3909,KSSIDC Complex,12.8395548,77.6622838,Apartment,"Electronic City, Bengaluru",0.6447815272988698,1.7483343467044583,9,10,582
3910,NLR Residency,12.8494539,77.6549284,Apartment,"Electronic City, Bengaluru",1.0231303207129407,1.2587405584194404,9,11,636
3911,Aubree @Electronic City,12.840474,77.6517747,Apartment,"Electronic City, Bengaluru",1.3612434012699084,0.6097430733193404,2,3,155
3912,Amethyst Central Serviced Apartments,12.85112,77.657199,Apartment,"Electronic City, Bengaluru",0.9305652464722537,1.5657838100666126,8,10,580
3913,SLR Habitat,12.8483691,77.6551437,Apartment,"Electronic City, Bengaluru",0.9523396000474862,1.1995787750213107,8,9,566
3914,Krishna Reddy Building,12.8495549,77.6552205,Apartment,"Electronic City, Bengaluru",1.000352031734073,1.2898043911171055,9,11,633
3915,Genesis Ecosphere,12.8408826,77.6497294,Apartment,"Electronic City, Bengaluru",1.552865895729922,0.38386459036992365,1,2,97
3916,House,12.8436868,77.640993,Apartment,"Electronic City, Bengaluru",2.4279607332747752,0.6136656149510453,3,4,232
3918,Rakshahomes,12.8498317,77.6544843,Apartment,"Electronic City, Bengaluru",1.0852356329203798,1.2529212246198385,9,10,606
3919,Kalpavruksha,12.8397041,77.6501611,Apartment,"Electronic City, Bengaluru",1.5557644869219551,0.47888110308137294,2,3,151
3920,Colive Imperia PG,12.8521846,77.6661837,Apartment,"Electronic City, Bengaluru",0.8294932730687116,2.4401056933818634,11,13,757
3922,VBM Pride,12.8461069,77.6528592,Apartment,"Electronic City, Bengaluru",1.1390465501820843,0.8517325252167172,7,8,470
3924,Garudadri Serviced Apartments,12.8375282,77.6498562,Apartment,"Electronic City, Bengaluru",1.6951545517575788,0.6138514354305985,4,4,254
3925,Prime,12.8411679,77.6643814,Apartment,"Electronic City, Bengaluru",0.4694027311358889,1.9585129731557633,9,10,594
3929,Amith apartments,12.8487422,77.6393346,Apartment,"Electronic City, Bengaluru",2.6300013569996192,1.078385746019888,8,9,537
3930,House for rent in Electronic city 1Bhk 2Bhk Room for rent in Electronic city,12.8523238,77.6638879,Apartment,"Electronic City, Bengaluru",0.7874503058136507,2.2316933823430376,10,11,638
3931,symphony suites,12.8358066,77.6644372,Apartment,"Electronic City, Bengaluru",1.058334087598077,2.0748555359479077,11,12,739
3932,Rosario StayAbode,12.8397125,77.6501636,Apartment,"Electronic City, Bengaluru",1.5551448178309104,0.47865232557257703,2,3,151
3934,Concorde Cuppertino,12.8414474,77.6531316,Apartment,"Electronic City, Bengaluru",1.1842638305218114,0.7387591435740157,3,4,232
3935,Maka sundance,12.8430636,77.656476,Apartment,"Electronic City, Bengaluru",0.7822855699742289,1.1082807441848457,8,9,538
3939,CoHo Electronic City,12.8477441,77.6436761,Apartment,"Electronic City, Bengaluru",2.1485137507619707,0.7160394409938674,3,3,198
3940,Laasya pride,12.8572046,77.6461591,Apartment,"Electronic City, Bengaluru",2.2865648794500832,1.7077674760083603,6,7,408
3942,Apartment building,12.845364,77.6282438,Apartment,"Electronic City, Bengaluru",3.803804999071171,1.9993625138426234,8,9,522
3947,Iivaan Residency,12.8369765,77.6383002,Apartment,"Electronic City, Bengaluru",2.865766599407853,1.0252453487688282,5,6,334
3948,FOLK Residency,12.8429241,77.6534924,Apartment,"Electronic City, Bengaluru",1.0977868599005611,0.7857122984808058,4,5,291
3949,Velankani Tech Park,12.8491204,77.6582893,Apartment,"Electronic City, Bengaluru",0.6947072628007551,1.5281205396290418,7,9,510
3950,Electronics City Phase 1,12.8430636,77.656476,Apartment,"Electronic City, Bengaluru",0.7822855699742289,1.1082807441848457,8,9,538
3951,Grexter orion,12.8392021,77.6466313,Apartment,"Electronic City, Bengaluru",1.9317540893994063,0.29593404312509053,2,2,117
3952,BDA Complex,12.8400431,77.6631622,Apartment,"Electronic City, Bengaluru",0.5807137321552095,1.835874786141619,9,10,578
3953,Stanza Living Lisbon House,12.8481906,77.6571926,Apartment,"Electronic City, Bengaluru",0.7407436658975,1.372749015711634,9,11,631
3954,real estate business bangalore,12.846891,77.645209,Apartment,"Electronic City, Bengaluru",1.9728688961385932,0.5738551578305886,4,4,265
3955,Zolo Euphoria Co-Living %7C Redefining PG,12.8492421,77.6551328,Apartment,"Electronic City, Bengaluru",0.9927360296630633,1.2597412860479407,9,10,595
3962,DODDATHOGUR HATHWAY BROBADBAND,12.8503629,77.6532098,Apartment,"Electronic City, Bengaluru",1.2350443166922112,1.2053927241257667,8,9,554
3965,PrimeCity Swimming Pool,12.8487151,77.6483497,Apartment,"Electronic City, Bengaluru",1.6687978261875676,0.7944557649334696,5,6,334
3966,MedPlus Ajmera Infinity Apartment,12.8444095,77.6479151,Apartment,"Electronic City, Bengaluru",1.6738735310524042,0.3327443620398847,3,3,200
3968,Equinox Tech Park,12.8498867,77.6574463,Apartment,"Electronic City, Bengaluru",0.8192758009352592,1.5005314832069132,7,9,530
3970,HELLO PG FOR GENTS,12.8493937,77.6557824,Apartment,"Electronic City, Bengaluru",0.9383580337520095,1.3245131249851134,9,10,627
