index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,13_30_voosh,distance_in_meters_from_voosh
3729,Teja Intro Apartment,12.8478083,77.6521786,Apartment,"Electronic City, Bengaluru",1.2416428594535789,0.9172995940967311,7 mins,8 mins,7 mins,470
3730,Pride Homes Apartment,12.8401517,77.6451823,Apartment,"Electronic City, Bengaluru",2.047913999923419,0.22587165040720594,1 min,2 mins,1 min,90
3732,Sai Tirumala Residency Apartment,12.8476151,77.64551999999999,Apartment,"Electronic City, Bengaluru",1.9484603423334368,0.6473414581293487,4 mins,4 mins,4 mins,247
3733,My Nest Apartment,12.832871699999998,77.65652840000001,Apartment,"Electronic City, Bengaluru",1.5627697281734219,1.4895093247589255,7 mins,8 mins,7 mins,497
3734,Sai Priya Serenity Apartments,12.8406505,77.646027,Apartment,"Electronic City, Bengaluru",1.9447396389057112,0.13705407001579625,1 min,1 min,1 min,60
3735,Athithi Pride Apartments,12.84042,77.6465382,Apartment,"Electronic City, Bengaluru",1.8984488498168948,0.16029937701176758,1 min,1 min,1 min,65
3736,K and T Aiswaryam Apartments,12.8481184,77.6482053,Apartment,"Electronic City, Bengaluru",1.6701646962760726,0.7263682674871659,5 mins,5 mins,5 mins,328
3737,Jai Ramapir Mobile Point,12.8330776,77.6673629,Apartment,"Electronic City, Bengaluru",1.4237506658560592,2.4800785939468653,13 mins,15 mins,13 mins,909
3738,Srinivasam Apartments,12.842069,77.64600420000001,Apartment,"Electronic City, Bengaluru",1.9116367345046854,0.04305296025407458,1 min,1 min,1 min,43
3739,Sujana Apartment I,12.8467041,77.646365,Apartment,"Electronic City, Bengaluru",1.8461900092599421,0.5400769442555171,5 mins,6 mins,5 mins,339
3741,Srivanth Green View Apartment,12.8411741,77.66431700000001,Apartment,"Electronic City, Bengaluru",0.4670854531996387,1.9515097425450263,9 mins,10 mins,9 mins,598
3742,Haripriya Samruddi Apartments,12.8412591,77.64895609999999,Apartment,"Electronic City, Bengaluru",1.6206846870244185,0.2921510857736186,1 min,1 min,1 min,80
3746,SJR Equinox Apartment,12.848972400000001,77.6570602,Apartment,"Electronic City, Bengaluru",0.7950868396346206,1.407489604149306,8 mins,10 mins,9 mins,575
3748,Moon Mist Apartments,12.8483294,77.6495805,Apartment,"Electronic City, Bengaluru",1.5291186865240691,0.8023348496554368,6 mins,7 mins,6 mins,391
3749,Celebrity Classic Apartment,12.8470154,77.6457699,Apartment,"Electronic City, Bengaluru",1.9136837938217712,0.577874107592121,4 mins,4 mins,4 mins,268
3750,Sree Sai Home Style Apartments,12.8495091,77.6483623,Apartment,"Electronic City, Bengaluru",1.6899757802588304,0.880001835508754,6 mins,7 mins,6 mins,419
3751,Vasavi Pearl Apartment,12.8471284,77.6453379,Apartment,"Electronic City, Bengaluru",1.9615685422424036,0.5970060447070399,4 mins,4 mins,4 mins,257
3752,Neeladri Castle Apartment,12.8390516,77.6503952,Apartment,"Electronic City, Bengaluru",1.5631837036593483,0.5393517350744291,2 mins,3 mins,3 mins,181
3753,"Manifest White Orchid, Block-A, Celebrity Paradise Main Street",12.8478375,77.6547259,Apartment,"Electronic City, Bengaluru",0.9757377514231317,1.1279356983694278,8 mins,9 mins,8 mins,549
3754,GLR NEELA,12.842079,77.64575500000001,Apartment,"Electronic City, Bengaluru",1.9379859101103996,0.0674263412132176,1 min,1 min,1 min,27
3755,Balaji Serenity Apartment,12.849967699999999,77.6497693,Apartment,"Electronic City, Bengaluru",1.5604497459279658,0.9769268628347241,7 mins,8 mins,7 mins,456
3756,Arka Residency,12.853288800000001,77.65767070000001,Apartment,"Electronic City, Bengaluru",1.082987060287487,1.7692573679505017,10 mins,11 mins,10 mins,662
3757,Dayakamal Apartments,12.8493965,77.6527777,Apartment,"Electronic City, Bengaluru",1.2328814097338792,1.0923951272077241,8 mins,9 mins,8 mins,565
3758,Alps South Brook Apartment,12.8394537,77.64629649999999,Apartment,"Electronic City, Bengaluru",1.9563955302273734,0.26616976229273015,2 mins,2 mins,2 mins,97
3759,Om Sai Pearls(Apartment),12.8412951,77.64538449999999,Apartment,"Electronic City, Bengaluru",1.9949436361617594,0.11945505782559249,1 min,1 min,1 min,55
3763,SK Daisy,12.832032199999999,77.64902690000001,Apartment,"Electronic City, Bengaluru",2.137535828925425,1.1298755553019835,4 mins,5 mins,4 mins,276
3767,Srinivasa Nilaya Apartment,12.846412400000002,77.64912609999999,Apartment,"Electronic City, Bengaluru",1.545181870711372,0.5912658654673622,4 mins,5 mins,4 mins,306
3768,"HAMSA RESIDENCY, Electronics City Phase 1.",12.8479255,77.6561651,Apartment,"Electronic City, Bengaluru",0.8312786684165829,1.2624432716307352,8 mins,10 mins,8 mins,574
3769,Vasavi Rainbow,12.849803300000001,77.64543859999999,Apartment,"Electronic City, Bengaluru",2.0042701259403803,0.8899381813161273,4 mins,5 mins,4 mins,282
3772,Phoenix Meadows Apartment,12.8405344,77.6502507,Apartment,"Electronic City, Bengaluru",1.5123296773862962,0.449457566826984,2 mins,2 mins,2 mins,130
3773,Prashant Residency,12.847776199999998,77.64524899999999,Apartment,"Electronic City, Bengaluru",1.9800261116437223,0.6696052201148357,4 mins,4 mins,4 mins,251
3774,Pragathi Royale- II,12.8491267,77.6453934,Apartment,"Electronic City, Bengaluru",1.9914409039236887,0.8157843341882072,4 mins,5 mins,4 mins,305
3775,Murari Classic,12.8319782,77.66606800000001,Apartment,"Electronic City, Bengaluru",1.5067325063185797,2.4049159252056866,13 mins,15 mins,13 mins,910
3777,SRK Silicana,12.849215199999998,77.6509865,Apartment,"Electronic City, Bengaluru",1.4085030663164502,0.9623440021137287,6 mins,7 mins,6 mins,429
3778,Sri Balaji Residency,12.8461528,77.6424605,Apartment,"Electronic City, Bengaluru",2.2646821210416,0.6365285243643262,4 mins,5 mins,4 mins,281
3779,Nenapu Apartments,12.8497392,77.6527039,Apartment,"Electronic City, Bengaluru",1.2549286944796287,1.116975152078991,8 mins,9 mins,8 mins,556
3780,Aristo Marvel - Aakruti Properties And Constructions,12.838401199999998,77.6470954,Apartment,"Electronic City, Bengaluru",1.9183342406617858,0.392067249273865,2 mins,2 mins,2 mins,146
3781,Sumukha Apartment,12.8410909,77.6461161,Apartment,"Electronic City, Bengaluru",1.9230247487302168,0.0872269178992805,1 min,1 min,1 min,42
3782,Balaji Residency Apartment,12.8473684,77.6462941,Apartment,"Electronic City, Bengaluru",1.8616850290590072,0.6139424082524865,4 mins,5 mins,4 mins,280
3783,venkatgiri apartment,12.83954,77.6458804,Apartment,"Electronic City, Bengaluru",1.9959514246916483,0.26113263746723253,2 mins,2 mins,2 mins,110
3785,Elite Abhyudaya 1,12.846223599999998,77.65491879999999,Apartment,"Electronic City, Bengaluru",0.9181233137252155,1.0506607767993765,10 mins,10 mins,9 mins,620
3786,NEST Apartment,12.8411389,77.6471176,Apartment,"Electronic City, Bengaluru",1.816489534307101,0.11618743221490424,1 min,1 min,1 min,53
3787,Srikara ABODE,12.846440300000001,77.65258659999999,Apartment,"Electronic City, Bengaluru",1.1720607760343569,0.8491019873856199,7 mins,8 mins,7 mins,464
3788,KMB CLASSIC,12.8469486,77.6503393,Apartment,"Electronic City, Bengaluru",1.4207772743325673,0.7146537185488385,6 mins,7 mins,6 mins,390
3789,Vruddhi Mabella,12.8405841,77.6460336,Apartment,"Electronic City, Bengaluru",1.9460106345753423,0.1440723592629386,1 min,1 min,1 min,62
3790,Ajmera Infinity G Block,12.843542800000002,77.6474354,Apartment,"Electronic City, Bengaluru",1.733773042554441,0.22342268870612889,2 mins,2 mins,2 mins,114
3791,Falcon Apartment,12.8383273,77.6488824,Apartment,"Electronic City, Bengaluru",1.74590164574155,0.4793547202268016,3 mins,4 mins,3 mins,223
3793,Maruthi Gold,12.8456391,77.6526181,Apartment,"Electronic City, Bengaluru",1.1620667432238894,0.8015958281949775,8 mins,8 mins,7 mins,491
3794,Ganga Vertica,12.841569999999999,77.64817559999999,Apartment,"Electronic City, Bengaluru",1.693490267708233,0.20248095815249303,1 min,1 min,1 min,75
3795,Passion Elite-1,12.850684199999998,77.6534134,Apartment,"Electronic City, Bengaluru",1.2325513742205663,1.247125444946533,8 mins,9 mins,8 mins,539
3797,VSR Sunshine Apartment,12.8484615,77.6517506,Apartment,"Electronic City, Bengaluru",1.3047630328407895,0.941440327520319,7 mins,8 mins,7 mins,456
3798,R S Happy Homes Apartment,12.8319947,77.6668787,Apartment,"Electronic City, Bengaluru",1.5247060063338198,2.482638437112089,14 mins,16 mins,14 mins,933
3799,Shri Ram apartment,12.8328023,77.64715190000001,Apartment,"Electronic City, Bengaluru",2.2352147815961074,1.0096908648890845,4 mins,4 mins,4 mins,262
3800,Shree Palace,12.832350300000002,77.6660214,Apartment,"Electronic City, Bengaluru",1.4651758131496937,2.38178892536647,13 mins,15 mins,13 mins,907
3802,Abhyudaya apts 2,12.8460086,77.65507159999999,Apartment,"Electronic City, Bengaluru",0.8991542494468896,1.0546646124539776,10 mins,10 mins,10 mins,626
3803,Grexter Polaris,12.8387213,77.650401,Apartment,"Electronic City, Bengaluru",1.5791978126562114,0.5618169789222235,3 mins,3 mins,3 mins,191
3804,Concorde Silicon Valley,12.8391069,77.6520589,Apartment,"Electronic City, Bengaluru",1.4006254986462765,0.6918428059869133,3 mins,4 mins,3 mins,236
3805,Green View Residency,12.847284599999998,77.6432413,Apartment,"Electronic City, Bengaluru",2.1894370090271758,0.6911304359876927,3 mins,4 mins,3 mins,214
3806,Breeze County,12.8460795,77.6525167,Apartment,"Electronic City, Bengaluru",1.17581635896101,0.8193783256628421,7 mins,8 mins,7 mins,477
3807,Celebrity Diamond Apartment,12.8457421,77.6528585,Apartment,"Electronic City, Bengaluru",1.1365007236436278,0.8297952484404646,8 mins,8 mins,7 mins,487
3808,Sri vasane Sreenivasa Apartment,12.8456329,77.652829,Apartment,"Electronic City, Bengaluru",1.1391926252089846,0.8207758328187591,8 mins,8 mins,7 mins,491
3809,Nakoda Apartments,12.8390445,77.6464846,Apartment,"Electronic City, Bengaluru",1.95280372679125,0.3120985879239195,2 mins,2 mins,2 mins,115
3810,Sri Sai Brundavanam apartment,12.8487925,77.65059570000001,Apartment,"Electronic City, Bengaluru",1.435258677683954,0.9001752035144674,6 mins,7 mins,6 mins,391
3813,Happy Homes 2,12.8348897,77.6498567,Apartment,"Electronic City, Bengaluru",1.8612254287472514,0.8629794400080505,5 mins,6 mins,5 mins,350
3815,The Coach Villaments,12.840673800000001,77.6493038,Apartment,"Electronic City, Bengaluru",1.603979036398579,0.3478331232942076,2 mins,2 mins,2 mins,120
3816,ATS NEST Apartment.,12.846391,77.6510066,Apartment,"Electronic City, Bengaluru",1.3418930347921505,0.7157940476105521,6 mins,7 mins,6 mins,408
3817,Unitech Uniworld Resorts,12.8406761,77.668377,Apartment,"Electronic City, Bengaluru",0.7480071029605362,2.393781489952545,12 mins,14 mins,12 mins,821
3818,ANR ManjuShri Residency,12.8479551,77.6543304,Apartment,"Electronic City, Bengaluru",1.0205640252863604,1.1016398202184123,8 mins,9 mins,8 mins,538
3820,Qaiser Residency,12.8384613,77.64320409999999,Apartment,"Electronic City, Bengaluru",2.309300363403925,0.5065325141852838,3 mins,4 mins,3 mins,218
3821,Sreevaru Srivasine,12.8454254,77.6528875,Apartment,"Electronic City, Bengaluru",1.1322522411449338,0.8147136002880742,8 mins,8 mins,8 mins,499
3823,Hamzafar apartments,12.838014999999999,77.6465075,Apartment,"Electronic City, Bengaluru",1.9939434919597425,0.42655755256988154,2 mins,2 mins,2 mins,142
3826,K and T's Sai Serenity,12.8496018,77.6495345,Apartment,"Electronic City, Bengaluru",1.571491631683277,0.929639352725998,7 mins,7 mins,6 mins,436
3827,Sairam Palace,12.8428092,77.64542,Apartment,"Electronic City, Bengaluru",1.9607642969011472,0.1454962904964451,1 min,1 min,1 min,87
3829,Ajmera Infinity Apartments,12.842517800000001,77.6476291,Apartment,"Electronic City, Bengaluru",1.7293471898416017,0.15939076161656185,5 mins,5 mins,5 mins,315
3830,Prime city Apartments,12.848975099999999,77.64969140000001,Apartment,"Electronic City, Bengaluru",1.5351276717997997,0.8723635820245201,6 mins,7 mins,6 mins,412
3833,MJR Clique Hercules,12.8299964,77.66585359999999,Apartment,"Electronic City, Bengaluru",1.7194763678054055,2.493376711302978,9 mins,11 mins,10 mins,663
3835,SAI NILAYAM,12.844627699999998,77.6446252,Apartment,"Electronic City, Bengaluru",2.0290763651127466,0.36019221892725933,2 mins,3 mins,2 mins,161
3839,Concorde Tech Turf,12.8320597,77.6554395,Apartment,"Electronic City, Bengaluru",1.6991941901401857,1.4696568839961404,7 mins,8 mins,7 mins,500
3840,Sanvi Elite,12.8453427,77.65055809999998,Apartment,"Electronic City, Bengaluru",1.3846723944125667,0.6010134024834465,7 mins,7 mins,7 mins,435
3841,Shrujana Nilaya,12.8462771,77.65515909999999,Apartment,"Electronic City, Bengaluru",0.8929855230715597,1.0765262399792264,10 mins,10 mins,9 mins,618
3842,Balaji Brundhavanam,12.847469,77.65225009999999,Apartment,"Electronic City, Bengaluru",1.225995124104983,0.8959557432858145,7 mins,8 mins,7 mins,458
3843,"Sai Srinivasa Enclave, Block-A",12.850328900000001,77.6465365,Apartment,"Electronic City, Bengaluru",1.9057688711037482,0.9433897496942497,4 mins,5 mins,4 mins,315
3845,Jmr residency doddathogur electronic city,12.8499759,77.6485998,Apartment,"Electronic City, Bengaluru",1.6807212680058377,0.9367773687545153,7 mins,8 mins,7 mins,480
3846,SAMK Whitestone Ashraya,12.832289300000001,77.6657192,Apartment,"Electronic City, Bengaluru",1.4656803488116383,2.3555195860113307,13 mins,15 mins,13 mins,901
3847,Alps Northbrook,12.8424055,77.6453754,Apartment,"Electronic City, Bengaluru",1.972286595830197,0.12065550747434566,1 min,1 min,1 min,79
3849,Vijay Krishna Mansion,12.8459356,77.6507647,Apartment,"Electronic City, Bengaluru",1.3642958986203475,0.6617021027455476,6 mins,7 mins,6 mins,414
3851,Electronic city site,12.8371517,77.6437083,Apartment,"Electronic City, Bengaluru",2.310588089424992,0.594453076991731,2 mins,3 mins,2 mins,178
3852,Mahaadeva constructions,12.8334276,77.65613979999999,Apartment,"Electronic City, Bengaluru",1.5295876788551903,1.4169266210665783,6 mins,8 mins,6 mins,454
3853,3,12.8498316,77.65448409999999,Apartment,"Electronic City, Bengaluru",1.085249587962834,1.2528980462928934,9 mins,10 mins,9 mins,606
3854,Home,12.8464484,77.6547533,Apartment,"Electronic City, Bengaluru",0.9391266819410411,1.0467797598484714,9 mins,10 mins,9 mins,611
3855,Subha Omkara,12.832121699999998,77.666002,Apartment,"Electronic City, Bengaluru",1.4896841012654018,2.39129221501408,13 mins,15 mins,13 mins,908
3857,Anoop Building,12.8376576,77.6468438,Apartment,"Electronic City, Bengaluru",1.9773193016081279,0.4691851981332314,3 mins,3 mins,3 mins,160
3858,"No.14, Gowrishikara, Tech City Layout",12.8464053,77.6496887,Apartment,"Electronic City, Bengaluru",1.4843390657838524,0.6240965904307998,4 mins,5 mins,4 mins,302
3860,"Godrej E-City, Bangalore",12.8517386,77.6527574,Apartment,"Electronic City, Bengaluru",1.3536055208732158,1.3020398177171124,8 mins,9 mins,8 mins,544
3861,E BLOCK,12.8429066,77.64761829999999,Apartment,"Electronic City, Bengaluru",1.7233977605368924,0.18273867935976515,2 mins,2 mins,2 mins,99
3862,Banglore home,12.840440800000001,77.64753329999999,Apartment,"Electronic City, Bengaluru",1.794566413744806,0.20367401203508573,1 min,2 mins,1 min,95
3863,Innagai,12.8504074,77.65214,Apartment,"Electronic City, Bengaluru",1.341236135784782,1.1414043645087277,8 mins,9 mins,8 mins,520
3864,K%26T Sai Swagruha,12.84654,77.6490179,Apartment,"Electronic City, Bengaluru",1.558100699540389,0.5976844598155168,4 mins,5 mins,4 mins,301
3865,Tarun's Nest,12.846933300000002,77.652666,Apartment,"Electronic City, Bengaluru",1.1709414836736836,0.8897899578026567,7 mins,8 mins,7 mins,462
3868,Sreenivasa building,12.837781300000001,77.6487613,Apartment,"Electronic City, Bengaluru",1.7851638187762269,0.5233524607061617,3 mins,4 mins,4 mins,240
3870,Sharma Residency Electronic City Bangalore,12.8489445,77.64664520000001,Apartment,"Electronic City, Bengaluru",1.8545813123257504,0.7899257145804667,6 mins,7 mins,6 mins,399
3874,Vidhaan Residency,12.8428014,77.6456872,Apartment,"Electronic City, Bengaluru",1.9322051376280198,0.12692370962721003,1 min,1 min,1 min,77
3875,P Ananda Reddy building,12.8516737,77.66398079999999,Apartment,"Electronic City, Bengaluru",0.7163189694017712,2.2035677587798963,9 mins,10 mins,9 mins,621
3879,TMT Building,12.846066699999998,77.65535870000001,Apartment,"Electronic City, Bengaluru",0.8688070968511497,1.0854969891548962,10 mins,10 mins,9 mins,624
3881,YAP Residence,12.837970599999998,77.64762420000001,Apartment,"Electronic City, Bengaluru",1.8859611816348805,0.4533296955932448,3 mins,3 mins,3 mins,176
3882,"NV Recidency,%23325",12.838903300000002,77.6490685,Apartment,"Electronic City, Bengaluru",1.700200555464663,0.44195123560722305,4 mins,4 mins,4 mins,241
3883,"House no 40, site no 620, 5th cross, neeladri Nagar, electronic city phase 1",12.8372524,77.6486823,Apartment,"Electronic City, Bengaluru",1.8207844026285145,0.5710448821660924,4 mins,4 mins,4 mins,259
3884,SMP House doddathogur,12.847539,77.65269090000001,Apartment,"Electronic City, Bengaluru",1.1808557396082806,0.9360329279795769,7 mins,8 mins,7 mins,481
3885,Gowramma building,12.846977,77.6557463,Apartment,"Electronic City, Bengaluru",0.8439774864339898,1.1694270141356646,8 mins,9 mins,8 mins,566
3886,Home Electronic City,12.8462987,77.6520142,Apartment,"Electronic City, Bengaluru",1.23217616886109,0.7904442567010592,7 mins,7 mins,7 mins,448
3887,LAA Moonstone,12.8358052,77.6644558,Apartment,"Electronic City, Bengaluru",1.0587193065229048,2.076813930824082,10 mins,12 mins,11 mins,738
3888,KGS HOMES,12.8503207,77.65545870000001,Apartment,"Electronic City, Bengaluru",1.0220026835809486,1.366475158164587,9 mins,10 mins,9 mins,621
3891,VBM Maple,12.8498899,77.6457023,Apartment,"Electronic City, Bengaluru",1.9790980788947448,0.896891526912729,4 mins,5 mins,4 mins,288
3892,Ittina Mahaveer Apartments,12.841032199999999,77.6484401,Apartment,"Electronic City, Bengaluru",1.681428840568577,0.24609083205415244,1 min,1 min,1 min,85
3894,Sai Krishna Residency,12.848402,77.6521249,Apartment,"Electronic City, Bengaluru",1.2639265980998542,0.9622702585501176,7 mins,8 mins,7 mins,467
3896,Lokesh Reddy Building,12.849542,77.655001,Apartment,"Electronic City, Bengaluru",1.020659428754254,1.2711536367185248,9 mins,11 mins,9 mins,633
3900,Sri Venkateshwara Residency,12.8466851,77.6552184,Apartment,"Electronic City, Bengaluru",0.8935116632383424,1.1036345023012981,9 mins,10 mins,9 mins,600
3901,Electronic City Bengaluru,12.8452145,77.6601695,Apartment,"Electronic City, Bengaluru",0.34269262010979873,1.5464285339022217,6 mins,7 mins,6 mins,420
3903,Bellandur gate,12.8479996,77.6655628,Apartment,"Electronic City, Bengaluru",0.38882287120681225,2.1944679861657233,8 mins,10 mins,8 mins,575
3905,MANYA Hi-Living,12.8499394,77.6535815,Apartment,"Electronic City, Bengaluru",1.177856364538182,1.1948832495226827,9 mins,10 mins,9 mins,621
3906,"Godrej Nurture, Electronic City, Bangalore",12.834418199999998,77.66068179999999,Apartment,"Electronic City, Bengaluru",1.239598938208964,1.7616722357886434,13 mins,14 mins,13 mins,867
3907,Royal Sai Homes - Serviced Apartment,12.8529704,77.6562283,Apartment,"Electronic City, Bengaluru",1.1520658888849662,1.637490297986901,11 mins,12 mins,10 mins,717
3908,Shriram SUMMITT LANDOWNER UNITS,12.8408719,77.66438470000001,Apartment,"Electronic City, Bengaluru",0.5014766987747787,1.9604166965121015,9 mins,10 mins,9 mins,594
3909,Sicindri Residency,12.847691699999999,77.64536640000001,Apartment,"Electronic City, Bengaluru",1.9661145031410903,0.6582172673363859,3 mins,4 mins,3 mins,241
3910,sushil_home,12.8424871,77.64618490000001,Apartment,"Electronic City, Bengaluru",1.8842177478231086,0.07286487544104134,1 min,1 min,1 min,60
3911,KSSIDC Complex,12.8395548,77.6622838,Apartment,"Electronic City, Bengaluru",0.6447815272988698,1.7483343467044583,9 mins,10 mins,9 mins,589
3912,NLR Residency,12.8494539,77.65492840000002,Apartment,"Electronic City, Bengaluru",1.023130320711713,1.258740558420462,9 mins,11 mins,9 mins,636
3913,Aubree @Electronic City,12.840474,77.6517747,Apartment,"Electronic City, Bengaluru",1.3612434012699084,0.6097430733193404,2 mins,3 mins,2 mins,152
3914,Amethyst Central Serviced Apartments,12.85112,77.657199,Apartment,"Electronic City, Bengaluru",0.9305652464722537,1.5657838100666126,8 mins,10 mins,9 mins,585
3915,SLR Habitat,12.8483691,77.6551437,Apartment,"Electronic City, Bengaluru",0.9523396000474862,1.1995787750213107,9 mins,10 mins,9 mins,574
3916,Krishna Reddy Building,12.8495549,77.6552205,Apartment,"Electronic City, Bengaluru",1.000352031734073,1.2898043911171055,9 mins,11 mins,9 mins,632
3917,Genesis Ecosphere,12.8408826,77.64972940000001,Apartment,"Electronic City, Bengaluru",1.5528658957286123,0.383864590371248,1 min,2 mins,1 min,99
